individualnumber,gender,citycode,dateofbirth
94225901,E,9,1998
94660310,K,34,1972
89080302,E,35,1960
102037113,K,,1990
95571483,K,41,1961
91247598,E,,1985
97789799,K,22,1985
100002018,K,34,1995
17414072,E,65,1975
7841955,E,34,1977
94057749,E,,1983
96093292,E,78,1973
98660800,K,6,1985
98710495,K,47,2002
96606659,E,6,1967
97910010,K,33,1984
100578967,E,20,1970
96930748,E,60,1989
99578682,K,48,1978
56507225,E,34,1972
95635738,E,,1982
92991781,E,,1991
94747098,E,44,1979
97025061,E,,2001
3196713,E,33,1954
101194620,K,6,1980
95723994,K,16,1999
101050347,E,80,1979
95668671,K,,1997
96456289,E,7,1986
96980933,E,6,1987
16797134,E,,1983
98499683,E,38,1962
83077671,K,35,1955
100011949,E,48,2001
98638471,E,34,1983
95625338,K,34,1942
96842614,E,3,1981
91832377,E,9,1984
42149284,E,21,1952
97502130,K,6,1990
74142272,K,7,1964
96955912,K,45,1988
99716307,E,33,1987
93287219,K,16,1997
93345438,E,1,1986
101051081,E,6,1967
95760088,K,34,1988
94212136,E,,1965
95802340,E,43,1997
84914291,E,34,1989
97554313,K,6,1985
95438140,E,45,1971
94807479,K,20,1983
95576377,K,,1992
71190580,E,16,1960
95141478,E,6,1981
96748179,K,,1975
96808009,K,33,1970
98857052,K,25,2000
101320785,E,7,1979
96450783,K,34,2000
101551173,K,35,2003
5925174,K,,1973
101021166,K,60,2002
94415383,K,34,1978
21477715,E,34,1947
99444788,E,16,1995
90669894,K,,1992
95208486,K,75,1976
99312118,E,34,1975
95310364,K,23,1998
100978853,K,7,1992
86115335,E,,1987
100966577,E,33,1994
93025856,E,34,1977
94142049,E,,1992
93600847,E,2,1985
74214643,E,34,1958
88785924,K,35,1972
3910961,E,,1966
99928301,K,34,1979
92018046,K,6,1998
100353738,E,33,1985
94957584,E,65,1989
93729622,K,34,1957
96026488,E,,1957
69705680,E,51,1989
88295355,K,38,1986
71626356,E,,1987
89241398,E,33,1986
88258283,E,60,1971
101652317,E,,1988
100797018,E,59,1955
101669834,E,16,1990
94687941,K,,1975
99098023,K,34,1972
94001549,E,,1984
99872244,E,42,1976
100820693,K,38,1953
99976997,K,,1980
94456615,K,34,1981
96855420,K,34,1945
92260485,E,34,1966
18766832,E,34,1984
97188645,E,17,1990
101921674,K,7,1999
94622157,K,9,1965
101647076,K,,1959
22275998,E,52,1977
99657741,E,,1991
94805664,K,44,1977
97093659,E,25,1980
89270640,K,,1980
94744284,E,34,1981
93957461,E,3,1965
89504719,E,,1987
92157934,K,,1994
96135809,K,16,1986
97474356,K,35,1977
80158912,K,54,1980
97338138,E,33,1978
88434795,E,,1970
96088194,K,38,1996
98000060,E,61,1998
100310813,K,41,1987
100477150,K,34,2000
97854054,E,34,1995
101557678,E,6,1988
95165500,K,34,1965
95321233,E,34,1966
97306898,E,48,2001
93775157,K,7,1979
20969711,K,35,1964
100051591,K,7,1999
100954974,E,16,1996
99940577,E,14,1988
91258976,E,42,1967
97108627,K,16,1992
95679458,K,6,1985
94430248,E,5,1937
99241297,K,25,1993
11045079,E,6,1975
100071432,E,54,2002
94803645,E,34,1989
93228939,E,,1968
40510140,K,34,1966
88448947,K,,1980
20166942,E,80,1974
95904504,K,34,1970
93236443,E,34,1983
98411814,E,41,1956
100520891,K,70,1963
89646239,E,,1977
90502945,E,7,1972
92204224,K,35,1956
102234221,K,31,1988
102068761,K,34,1996
98707864,K,41,1995
98923162,E,34,1986
96693712,K,16,1971
98133199,E,,1989
97537265,K,25,1993
100507208,E,27,1988
3754820,E,7,1976
88576111,E,32,1995
94146535,E,10,1995
96407246,E,,1984
102266828,K,7,1980
94545809,E,34,1967
9048301,K,,1981
95249127,K,38,1998
94254184,E,10,1946
93895551,K,6,1962
43954643,E,9,1976
99304879,E,63,1999
95028119,K,46,1979
97768938,E,31,1982
93955850,K,16,1975
100205305,E,31,1981
95306469,E,16,1977
91072308,E,14,1975
100982727,K,10,1986
89407327,E,,1980
95652969,K,13,1988
10424858,E,77,1973
94333203,E,,1992
48084377,E,,1970
96231386,K,12,1994
99959766,E,55,1969
92648768,K,,1996
91765022,E,77,1995
98756825,E,48,1974
72148287,K,34,1963
100952751,K,,1992
101834804,K,46,1999
93814534,E,34,1984
88808865,E,46,1980
4836326,E,6,1965
101337282,K,,1997
95755459,K,17,1969
98763799,E,16,1984
96403290,K,6,2000
17612322,E,67,1971
98512815,E,,1987
100544892,K,35,1990
96112603,K,,1994
101635881,E,71,1989
89539589,E,,1984
93832703,K,10,1990
101776055,E,10,1969
95509960,E,41,1991
100914047,E,34,1970
22003562,E,48,1980
94343317,K,,1977
88381735,E,,1961
96599807,K,67,1984
90483022,E,31,1989
101553926,K,74,1966
88286974,E,34,1967
97575582,K,6,1989
97731845,E,71,1943
54936597,K,34,1999
100813719,K,,1999
94680824,K,34,1941
94616834,K,35,1950
99497766,K,43,1990
37818017,E,,1970
96342318,K,26,1983
99470217,K,,1990
89150042,K,34,1975
94603090,K,,1980
97915495,K,,1988
98969778,K,16,1996
96247149,K,,1996
93810109,E,34,1991
96528456,K,34,1984
101350618,K,80,1977
96250840,K,35,1979
98329981,E,60,1999
3609323,E,34,1972
97167111,E,7,1956
93453495,K,34,1975
97910050,E,34,1981
95138990,K,6,1948
98336955,E,58,1957
96035664,K,16,1994
92828441,K,52,1971
101234445,K,1,1980
98328921,E,37,1992
97152490,E,47,1986
102008136,E,36,1989
94117558,E,,1964
95251615,K,6,1995
94988090,E,34,1993
95304124,E,,1981
97810313,E,38,1992
22180890,K,10,1956
98222332,E,6,1984
100310140,E,47,1999
102115295,K,47,1995
98068801,K,26,1960
3457016,E,6,1963
55355407,K,6,1956
97256570,E,10,1990
98808131,K,34,1994
93137909,E,,1972
102033136,K,38,1982
96375985,K,,1991
100936784,E,34,1979
99194599,E,6,1988
99667651,K,20,1975
101370745,K,,1988
95468055,E,,1977
92876281,E,48,1987
43411973,E,34,1965
93730009,E,7,1976
97661676,K,35,2000
94721200,E,10,1991
92019085,E,41,1968
98066252,E,,1961
99830909,E,,1994
97793408,E,7,1984
83701215,E,54,1948
95972082,K,,1987
97327065,E,34,1977
95761556,K,13,1989
96372967,K,63,1991
100269030,E,6,1991
99259466,E,48,1990
100232610,E,34,1980
100349170,K,51,1996
81932072,E,,1973
100885274,E,1,2002
94896856,K,,1975
98941882,E,7,1987
97657924,K,,1993
100415240,K,34,1984
13223753,E,48,1961
99641366,K,43,1948
97713064,E,,1961
101018270,E,26,1980
100083851,K,34,1994
95371866,K,,1985
93203775,E,35,1967
94140356,E,45,1954
3153910,K,34,1942
93085053,E,35,1949
92902953,E,9,1983
96787535,E,7,1977
93482125,E,35,1989
88920123,E,,1982
7002194,E,35,1952
94036663,E,34,1957
100584391,E,61,1993
99361956,E,35,1972
99632985,K,1,1961
21159519,E,37,1966
95904626,K,34,1979
95259792,K,31,1968
99918635,K,34,1980
95642222,E,,2000
48342865,E,,1978
9352732,K,34,1969
100409326,K,1,1991
100985806,E,33,1990
95264074,K,6,2000
98282978,E,6,1989
89963476,E,35,1995
94687594,K,7,1951
95932236,K,34,1972
95224514,E,7,1986
95725054,E,34,1973
99757457,K,10,1995
97321702,E,11,1995
99123309,K,6,1991
100575663,K,9,1984
100868695,K,,1981
98714573,E,48,1974
96146596,E,5,1994
95309079,K,,1979
100372641,E,34,1987
97665102,E,33,1999
93215908,K,35,1970
100717183,K,34,1996
97889189,K,31,1993
94548419,E,,1975
67330060,E,35,1978
99936682,E,42,1987
91698218,K,,1990
94213135,K,7,1989
93024958,E,,1988
97676093,E,31,1983
56315642,E,,1991
79273698,K,,1986
95125633,E,,1978
101044637,E,,1997
3748824,E,45,1976
83380899,K,48,1976
98736229,E,47,1981
92612470,E,10,1969
23526268,E,9,1963
84325310,E,,1971
94088581,E,35,1978
68865410,E,,1986
99665449,E,38,1955
44483895,E,,1990
95629681,K,38,2000
101925813,E,34,1939
6400632,K,6,1969
98548766,K,48,1967
94858846,K,,1974
98849914,E,48,1974
100565202,K,41,1991
100179754,E,33,2002
98196373,E,55,1996
97181446,E,81,1997
99910723,K,27,1987
98524010,E,,1996
14228484,E,,1976
98534349,K,39,1992
88908520,K,35,1979
99474499,E,32,1996
96555271,E,34,1981
102039967,E,35,2001
23825071,E,32,1985
97116049,K,16,1965
98102142,E,76,1968
95121942,E,34,1988
100223066,K,,1975
90262075,E,35,1990
99621851,E,6,1965
96599664,E,21,1995
101524867,E,34,1989
99568995,K,7,1997
91700298,E,,1985
101785578,K,21,1990
98215684,K,55,1992
98792837,K,,1986
98357612,E,,1990
94422805,K,34,1986
84854440,K,,1983
96397580,K,34,1978
93973020,E,9,1972
95130405,E,80,1990
94459612,E,,1980
97416198,K,,1991
100192356,E,,1988
97110747,E,,1978
93515853,K,,1991
16476511,E,38,1969
98679560,K,38,1979
98763656,K,34,1988
98741266,E,39,1990
97051264,E,60,1974
98508247,K,33,1992
97370051,E,,1985
102181956,E,61,1987
102006096,E,60,1983
94063825,K,45,1984
93987029,K,7,1968
92902892,K,,1975
89021471,E,6,1961
94973795,K,34,1956
96411059,K,,1991
77732659,E,,1986
88942452,K,34,1983
97195802,K,,1950
92987804,K,34,1958
101911865,K,48,1995
80241927,E,7,1988
94460836,E,19,1957
101910336,K,34,1995
98508594,E,1,2001
92894450,K,34,1979
94236932,K,6,1984
96440301,E,35,1957
99214522,E,35,1986
94907195,E,34,1974
95356286,E,,1987
101479067,E,35,1998
94326473,K,,1982
21632836,E,,1963
98961580,E,65,1994
94290400,E,17,1982
100714981,K,34,1983
91856031,K,38,1982
98264910,K,59,1998
101415872,E,35,1993
93061439,E,25,1975
100155875,E,78,1981
100621871,K,9,1974
98063030,E,48,1984
95848792,K,38,1989
101317073,K,64,1965
100721873,E,31,1973
98506636,K,1,1970
96775259,K,33,1994
94373150,E,,1981
92843062,K,34,1980
94406899,E,33,1975
99180447,K,34,2000
51687183,E,28,1964
96448886,E,9,1984
95904462,K,1,1959
43106318,K,35,1961
98011928,K,34,1987
99164480,E,35,1997
100091803,K,1,1996
97738146,E,34,2000
101098614,K,40,1988
99670261,E,34,1951
99453352,E,6,1959
96196291,K,35,1958
101981340,E,37,1996
94326269,K,35,1962
91410223,K,48,1990
45915470,K,35,1982
78870386,K,35,1983
99559329,K,,1984
101245783,E,26,1981
99157098,K,,1996
99091966,E,,1982
93924650,K,35,1998
98623625,K,11,1977
98155202,K,,1992
95851341,K,,1988
92518830,K,,1983
99437589,K,3,1983
94400516,E,6,1956
94426679,K,34,2048
96697668,E,23,1975
54329264,K,,1991
76272433,K,34,1977
99305939,E,35,1993
89083095,K,6,1966
101384876,E,35,1971
99236382,E,34,1991
98419909,K,,2001
93601703,E,,1977
99961621,E,21,1981
98502884,E,,1992
92156771,K,10,1999
24426837,K,10,1967
101702807,E,,1996
89550376,E,74,1995
102071615,E,42,1990
97653091,E,63,1985
59276653,K,,1979
96858560,E,,1993
93889311,K,35,1974
96710678,K,31,1979
99929361,K,57,1976
97401026,K,44,1989
86982746,E,,1980
96039885,E,34,1994
101814065,K,7,2000
92349149,E,34,1985
98434265,K,7,1994
94188032,K,55,1984
98189052,K,34,1970
95992127,E,,1988
96720384,E,6,1958
92059726,K,77,1966
89243600,K,34,1973
94569688,E,34,1978
97361527,K,22,1993
99489650,E,34,1979
100546951,E,41,1976
98706844,E,7,1942
95508267,E,,1963
95654029,E,,1986
94510714,E,9,1991
79358120,E,58,1982
89764410,K,,1984
93397478,K,35,1980
93130323,E,35,1988
93278144,E,,1998
92477842,E,16,1985
76455614,K,,1970
99217071,K,34,1989
99594281,E,,1999
92501130,E,35,1988
99493137,E,34,1982
93379227,K,34,1946
89716713,K,21,1981
70322515,E,35,1958
99313912,E,21,1995
90162012,E,7,1968
101049653,E,59,1997
90032013,K,10,1959
99675971,E,35,1981
96982502,K,34,1987
92999590,E,41,1989
98167049,K,35,1981
101066701,K,34,2002
79777460,K,56,1988
18563177,E,33,1959
97409815,K,7,1957
88075285,E,,1976
97761005,E,60,1977
96626622,E,59,1990
100187237,E,27,1992
20524738,K,26,1981
94831724,K,35,1963
98849098,E,10,1992
94914617,K,34,1991
95622625,K,35,1978
98670689,K,20,1988
100018698,E,34,1990
89721342,K,22,1986
65861453,E,34,1981
92893287,E,36,1975
96210973,K,22,1997
98357000,E,,1993
94409774,E,,1956
18857555,E,,1978
98511999,K,35,1965
98033441,E,69,1962
95070697,E,6,1963
102086379,E,,1989
99077896,E,34,1983
94806764,E,,1969
94954871,K,,1994
102117089,E,35,1985
97181303,K,,1996
92673360,E,,1979
7404364,E,,1976
92964577,E,34,1987
22369535,K,9,1987
95778175,E,19,1993
97663756,E,67,1977
99004852,E,35,1987
91703255,K,35,1988
98892166,E,36,1966
79498641,K,35,1978
81731578,E,6,1978
93945185,E,6,1974
95592445,K,38,1964
100215949,E,8,2001
88410161,K,34,1981
70019552,E,,1962
95020125,K,62,1987
95378493,K,,1980
94259261,K,38,1993
99523786,E,54,1963
96633535,E,,1976
91970736,E,42,1997
43655228,K,33,1987
97281713,E,,1977
99476028,K,34,1976
99856725,E,7,1989
44283952,E,7,1984
20528368,K,,1979
101148105,E,61,1993
97675828,K,,1991
92695975,K,35,1962
98271415,K,73,1987
66326002,E,,1978
93471500,E,33,1975
101844184,E,6,1983
101802462,E,6,1964
97852748,K,34,1993
13246408,E,6,1973
99649339,E,35,1994
94827625,K,,1981
96165112,K,34,1968
92632311,K,,1991
92151551,E,35,1972
94832988,E,48,1987
98779745,E,45,1991
100160075,K,34,1993
99298618,K,,1992
94497765,E,,1970
45390826,E,9,1981
69988373,E,45,1976
96628233,E,34,1976
92914739,E,21,1969
101422112,E,1,1996
95807335,K,10,1974
101037173,K,51,2002
102125960,K,35,2003
96894042,E,,1961
100414220,E,1,1990
95903381,K,34,1996
98859559,K,34,1981
96092924,E,,1984
99288973,E,33,1989
100911742,K,68,1997
100635554,K,,1991
95057075,E,33,1978
99428392,K,34,1981
94800667,E,34,1993
101056953,E,,1977
94715551,E,34,1988
46745462,E,48,1984
93748239,E,20,1984
102096840,K,71,1999
94099021,E,64,1969
92822792,K,,1973
80148899,E,16,1979
101334365,K,45,1993
98070942,K,,1998
90211564,E,41,1989
99082239,E,77,1998
94557330,E,6,1979
94619505,E,62,1993
100472643,K,,1995
101732722,K,34,1950
95439179,K,31,1995
101456717,K,34,1996
95873201,E,78,1957
101768448,E,17,1991
93248494,K,,1988
100637756,K,35,1982
98111379,K,34,1975
97168354,E,42,1974
48943142,E,9,1982
93025366,K,,1977
95763554,K,34,1987
22845014,E,10,1939
101196393,E,7,1992
93085970,E,31,1986
96148472,E,44,1979
101442483,K,21,1994
101341604,E,34,1958
100711881,K,34,1998
93117292,E,,1944
96562489,E,5,1981
57666995,K,6,1960
99115233,E,58,1994
94691407,E,59,1987
98557208,E,2,1958
101002425,K,34,1998
2781777,E,35,1952
91082422,E,19,1968
93068678,K,17,1961
94554251,K,34,1968
100230631,K,,1992
94759679,E,,1983
100496114,K,9,2001
88448865,K,59,1995
95585797,E,59,1975
101454494,K,55,2001
97790655,K,6,1998
93195108,K,,1978
99228653,E,58,1991
96734332,K,34,1957
91343724,E,46,1973
97649135,E,48,1955
98589998,E,35,1995
101278430,K,46,2001
93912435,K,55,1972
99887231,K,67,1976
99860130,E,4,1985
101655110,K,,1958
88857866,K,35,1976
98309650,E,42,1975
100725829,K,34,1979
100531861,K,34,1986
93467544,E,,1983
101734455,K,34,2000
87905379,K,,1980
93753806,E,9,1969
101001018,E,,1999
94548867,K,,1963
95006034,K,34,1968
94920796,K,50,1994
100958970,K,34,1971
93592302,E,,1983
98025121,K,34,1969
93997204,K,9,1968
100143517,E,34,1972
96315400,K,20,1981
95185850,K,64,1966
93934560,E,6,1994
98885844,E,63,1992
99615182,E,50,1997
91291745,K,,1990
99931563,E,34,1999
96307284,K,,1979
90124368,K,60,1978
95616915,K,,1984
101611981,E,33,1969
98864453,E,34,1958
99316196,K,45,1977
97008461,K,6,2000
96234383,E,34,1980
100290522,K,34,1974
42300571,K,,1979
92894551,K,34,1997
100897855,K,,1966
95726644,K,49,1960
83853991,K,35,1994
97463527,E,33,1950
93813636,K,,1978
81302042,E,35,1977
96304266,K,34,1999
98596503,E,11,1978
99951017,E,34,1986
78041025,K,,1981
101472133,E,34,1999
98727093,E,45,1983
92196066,E,44,1952
24352365,E,33,1978
18513257,K,,1984
94853441,E,54,1988
91485713,E,,1993
97253531,E,35,1984
99645179,E,38,1980
19972667,K,39,1970
93261443,E,35,1998
100202735,K,35,1997
94216193,E,,1985
94408958,K,,1985
99663939,K,32,1985
96603416,E,10,1960
91815369,K,7,1976
98499254,K,34,1986
96804623,E,56,1991
98964863,E,34,1976
97633229,E,,1988
100198575,K,16,2001
101284466,E,35,1989
97152591,K,34,1966
98154712,K,42,2001
97006911,K,27,1968
102176103,K,,1992
96240358,E,,1981
101056831,E,16,1991
95356347,E,,1979
99427719,E,34,1980
101944920,E,37,1976
101715327,E,59,1995
96047328,E,16,1956
97861680,K,48,1998
93208057,K,6,1959
93024550,E,55,1987
72989821,E,,1978
97441932,K,,1976
95974141,K,7,1980
98682496,E,41,1977
93224880,K,6,1989
92958072,K,,1960
97665428,K,61,1999
95386853,K,22,1984
94320437,E,7,1993
89812494,K,39,1971
100522195,E,33,1963
91739797,E,,1988
94385691,E,6,1981
94772689,K,25,1994
100872569,K,11,1989
99235423,E,6,1987
21071568,K,,1979
98225390,E,24,1998
92869204,K,34,1989
100206752,E,7,1956
99057279,E,,1993
22056172,E,35,1961
93845366,E,7,1945
100752644,K,,1942
97413424,K,34,1989
85409773,K,54,1988
43624497,K,,1987
98679478,K,31,1964
82574723,E,,1986
95064375,E,7,1993
98921061,K,54,1993
98928300,K,44,1995
97629212,E,34,1999
101486020,E,34,1990
88838534,E,,1979
96538284,E,48,1964
92441483,E,,1990
80192945,E,1,1953
22066450,K,26,1959
88382244,E,35,1960
92410426,K,,1992
23870402,E,62,1988
98502129,K,34,1993
93715571,E,,1985
96146657,K,22,1975
100594219,K,,1984
98414729,K,41,2002
94501578,K,34,1986
94066149,E,34,1997
63521784,K,6,1982
94810312,E,,1972
95107300,K,,1965
8824641,E,34,1989
92681741,E,,1969
89158667,K,,1972
97086460,E,34,1960
97348374,E,34,1988
95889025,E,21,1986
96252083,E,34,1980
92851687,K,,1953
101761413,E,42,1972
97352860,E,,1986
97365666,K,,1978
100292949,K,17,1984
96201654,K,7,1988
95371294,K,41,1979
53898586,K,,1972
91696586,E,22,1989
98243967,K,58,1996
100944940,E,6,1976
95174838,E,65,1973
96885314,E,,1990
100438425,E,38,1960
88582248,K,9,1967
65573641,K,,1969
94697891,K,35,1952
93890350,E,45,1974
95808273,E,,1991
100816022,E,34,1990
88960865,E,,1994
99417258,E,31,1987
94343092,K,54,1967
96136522,E,,1985
101932032,K,1,1986
98543586,E,34,1995
97483185,E,19,1975
99513304,E,16,1978
99952281,E,27,1990
97245354,K,59,1963
93628314,E,8,1955
91706170,E,39,1978
13490132,E,,1985
97616120,E,35,1948
95001874,E,42,1962
93109706,E,35,1987
101010541,K,35,1975
95227490,K,,1987
88938332,E,23,1992
93054587,K,34,1951
97341930,E,9,1958
19597598,K,,1975
101290420,K,45,2002
94544381,E,67,1993
99589019,K,17,1987
76261829,K,,1991
93359895,E,27,1980
89566139,K,,1980
99035215,E,41,1982
51773807,E,35,1944
101187400,K,,1989
93306896,E,26,1978
96137521,K,34,1982
84526578,K,,1980
102048613,E,17,1988
96601988,K,,1985
22896116,K,,1982
92873282,E,9,1972
97044391,K,38,1960
98524662,E,30,1995
93016087,K,7,1985
41330506,K,35,1987
98382530,K,35,1972
97593526,E,,1994
84852808,E,25,1958
96601662,E,38,1975
96008481,K,,1959
98786372,K,,1987
88230467,E,35,1995
91703091,K,9,1995
20032966,E,,1985
91033257,K,7,1983
101371519,K,54,1975
16550411,K,34,1945
101203775,E,7,1962
96209505,K,61,1995
93090395,E,34,1964
93351310,K,54,1955
99393114,K,81,1968
94186686,E,,1978
99518341,K,35,1987
22398838,K,,1976
76981970,E,1,1960
101640060,K,41,1990
71791305,K,22,1995
100693548,E,,1983
100072736,K,34,1979
94632902,E,48,1994
95182689,K,34,1985
93083360,E,32,1985
95759434,K,35,1998
94660411,K,,1993
98105078,K,41,1977
99683454,K,,1986
99415851,E,67,1973
102031239,E,34,1959
101294458,E,,2003
87976139,E,10,1972
11248202,E,34,1961
87987252,E,35,1982
101860191,K,10,1986
93398721,E,45,1978
99372375,K,16,1972
24590930,E,46,1972
88175796,E,7,1973
95864147,E,7,1990
102252226,E,23,1980
101869714,K,33,1985
88703519,K,10,1977
94805092,E,,1982
94701664,E,,1952
100197637,E,34,1998
94758598,E,,1981
99752420,E,41,1987
102278919,K,,1996
99812025,E,31,1995
97438098,E,,1988
96703193,K,35,1993
98034583,E,,1983
99497888,K,27,1997
95238889,E,48,1993
98171678,K,59,1993
96050325,K,,1988
100798730,E,41,1987
92648991,K,59,1988
84406245,K,,1992
101304164,E,78,1994
93218497,K,,1946
100320988,E,7,1959
97166743,K,34,1997
92864962,E,35,1971
100687451,E,6,2001
99608330,E,16,1997
93424558,E,34,1984
93990230,K,54,1970
92138112,K,22,1984
89582697,E,,1985
94668058,K,,1987
95017372,K,22,1987
93761718,K,,1957
96581861,E,50,1980
100481329,K,33,1951
2036390,K,34,1964
99129446,K,42,1977
96545115,E,16,1998
97799015,K,34,1978
99067271,E,,1981
